X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE
-82.974783756039571,39.993947417027094,5789547,1176858,1392 DOLLE AVE,MPG Landscapes ,Retail - Services,,Yes,No,,{6ABD967F-F728-4AE0-BA1E-90462603B7B7},,,,
-83.141271506606373,39.943843732986444,5789548,522223,350 NORTON RD,Donatos Pizza,Retail - Restaurant,,Yes,No,6148788500,{89D6EA4C-2502-459F-AE76-E18A2CF5FC38},,,,
-82.975153256116229,40.104886481052766,5789549,500488,1541 SCHROCK RD,Family Dollar,Retail - Commercial/Retail,CBLD1711229,Yes,No,,{285C9D43-E3C1-4A16-B8CA-AF54B6EB3B7A},,,,
-82.920614754430161,40.014823465303685,5789550,1275231,2262 CITYGATE DR,Zuilily ,Office - Corporate,,Yes,No,,{47AB514D-A4AE-402A-9725-1BE7C4E44F59},,,,
-83.016032810519278,40.033830437228026,5789551,912356,3510 N HIGH ST,Baer Wheels,Retail - Commercial/Retail,,Yes,No,,{3814A845-3B11-4984-909D-97F41B483FF0},,,,
-83.10190536561673,39.944864905545757,5789552,670491,380 EXCHANGE DR,D'Amico Petroleum,Industrial - Other,,Yes,No,,{0626A96E-AC18-44C1-AED4-E1CA5DBF54A7},,,,
-83.091162776841159,39.942287811574282,5789553,899129,3439 SULLIVANT AVE,Westside Mall Cafe,Retail - Restaurant,,Yes,No,,{39684E90-E998-4CD5-B40E-7825B5619784},,,,
-83.104570405602828,39.97033211278535,5789554,441694,800 KADERLY DR,GFS Chemicals,Industrial - Manufacturing,,Yes,No,,{641CB1B8-084E-4647-A3E9-FD4F8A13A79D},,,,
-83.029252402816155,39.961118146066234,5789555,408221,1059 CABLE AVE,Lithko Restoration,Retail - Services,,Yes,No,,{E1B1B77F-3830-47DD-BAE6-CBA5DBC86063},,,,
-82.991213220856892,40.13505530238897,5789556,1183863,8286 SANCUS BLVD,Dolphin Beach Tan,Retail - Services,,Yes,No,,{2A4ABDF1-BFD6-425D-845C-FBF00EDE500F},,,,
-82.96056593926491,40.144769132650445,5789557,343540,2127 POLARIS PKWY,EL Acapulco,Retail - Restaurant,,Yes,No,6145470246,{D03BD868-93D9-4614-A807-1F5EF27E6093},,,,
-82.9164143081139,40.059874999964514,5789558,861609,3854 MORSE RD,AT&T,Retail - Commercial/Retail,,Yes,No,,{4ECF7219-4A95-4F1C-A87C-E424F4518606},,,,
-83.068308185105352,39.944586002000833,5789559,547524,2608 SULLIVANT AVE,Ly's Auto Repair,Retail - Services,,Yes,No,,{C7937F8D-9F8A-41FA-9B4B-91330B6C8F53},,,,
-83.085800504515987,40.101664110332749,5789560,628230,2674 FEDERATED BLVD,Ohio Pharmacists Association,Medical - Other,,Yes,No,,{2156B1E9-4DCD-433F-9452-6AEA7ABBC281},,,,
-82.995063040751674,40.094433425304508,5789561,922748,6319 BUSCH BLVD,Busch Commerce Center,Office - Corporate,,Yes,No,,{8871F612-E011-4F60-96EB-0D966ED6B173},,,,
-83.087336304284875,40.113325698686516,5789562,1073949,2683 SAWBURY BLVD,Resource Staffing,Retail - Services,,Yes,No,,{D48BA147-47FF-4E0B-861C-C15C9D55FD07},,,,
-83.089574503681249,40.12384450444835,5789563,709001,7742 SAWMILL RD,Goodyear ,Retail - Services,,Yes,No,,{1611D6AD-14FD-4471-A6E7-70CD27745C33},,,,
-82.820414173661902,39.98861478246863,5789564,849107,6729 COMMERCE COURT DR,Wayne Dalton Garage Door Supplier,Retail - Commercial/Retail,,Yes,No,,{973F5E5B-29AE-4044-8B93-2A9365FF4239},,,,
-82.81549674495794,39.928989286634597,5789565,763942,6939 AMERICANA PKWY,Alliance Data,Office - Corporate,,Yes,No,,{AE64FBF6-B811-4F53-AF2B-85F92745BC4B},,,,
-82.989138728798267,40.146890996009034,5789566,1206746,1031 GEMINI PL,Sonic Drive-In,Retail - Restaurant,,Yes,No,,{8FFDB4CE-6B29-442A-9A64-2B7CD01CBC7E},,,,
-82.997673662839944,40.06773207171431,5789567,642906,5026 SINCLAIR RD,Mid-Ohio Business Systems,Office - Corporate,,Yes,No,,{517C9744-2C56-41F0-81CD-EB039C8BD285},,,,
-82.989380948736553,39.95984723455507,5789568,503575,393 E TOWN ST,Ohio Women's Health Partners,Medical - Physician,,Yes,No,,{9FD9B7CD-9BF9-4AC2-A273-7E59782F9775},https://findadoctor.caresource.com,YES,,
-82.941681200849175,39.929841071500363,5789569,1253449,1791 ALUM CREEK DR,Primary One Health ,Medical - Physician,,No,No,614-526-5420,{E912A759-AAF4-49B5-84BD-287B46682282},www.primaryhealth.org,,,YES
-82.944997429034757,39.944494391868396,5789570,630096,1245 ALUM CREEK DR,Planet Jackpot Internet Cafe,Retail - Restaurant,,Yes,No,,{AFE5E32C-101F-4884-AB0B-4CD25095CBBA},,,,
-83.047522182900252,40.061287276770429,5789571,962570,4766 KENNY RD,The Cleary Company,Office - Corporate,,Yes,No,,{0BE40EA2-8684-4988-8CA2-52BDB206DFC6},,,,
-82.978927706049532,39.922972806007508,5789572,640588,611 MARION RD,Universal Paper & Plastics,Industrial - Manufacturing,,Yes,No,,{88CDFB93-3947-4FDA-BEB5-641264FDE37C},,,,
-82.974890447867125,40.139419826005621,5789573,1242336,8515 LYRA DR,Candlewood Suites Polaris,Retail - Hotel/Motel,,Yes,No,,{E9EC002B-E9D0-4FED-8F05-7F25A652A62A},,,,
-82.992089817298492,39.971739180398174,5789574,786938,407 N GRANT AVE,Physical Plant,Education - College/University,,Yes,No,,{B69C06EB-8D0F-41C0-A2D5-CDE6943859D9},http://www.cscc.edu/about/columbus/pdf/map.pdf,,,
-82.98164156153841,40.059947916826019,5789575,459573,1395 MORSE RD,Furniture Land Ohio,Retail - Commercial/Retail,,Yes,No,,{481EBA18-8132-4CA5-891A-BF40CC342C85},,,,
-83.135788152217913,39.986564418035812,5789576,245052,1740 WALCUTT RD,Ahlum & Arbor Tree Preservation,Retail - Services,,Yes,No,,{F3C824D4-FB23-42BB-A24A-61FC349C4821},,,,
-82.96358805408444,39.93287137893391,5789577,762291,1612 LOCKBOURNE RD,US Post Office,Government - Post Office,,Yes,No,,{B04AC61D-7A0F-4882-9A92-3671E1D9DF20},,,,
-82.989103245864982,40.022262397631486,5789578,886732,2812 N OSCEOLA ST,Higher Dimensions,Public Places - House of Worship,,Yes,No,,{72491C90-3F07-4390-BCCE-B1F20803DCE2},,,,
-83.008681513520173,39.968517953690466,5789579,1318876,290 W NATIONWIDE BLVD  Unit 114,Columbia Gas of Ohio,Office - Corporate,,Yes,No,,{AE634292-7AF0-4F06-85D7-4FC6590BB58E},,,,
-82.995670504505199,39.902876730199132,5789580,439220,2867 S HIGH ST,Iron Workers Local Union 172,Office - Corporate,,Yes,No,,{B7FC8BAC-1CE0-42DC-961B-00E26C8155CB},,,,
-83.027369721609048,40.001088788601137,5789581,1298295,601 VERNON L THARP ST,Veterinary Medical Center,Education - College/University,OSU,Yes,No,,{1C2D64D8-E771-450B-94D2-197AB49D4230},,,,
-82.820867383850725,39.980883215134938,5789582,1243232,6867 E BROAD ST,Giant Eagle,Retail - Grocery,,Yes,No,6148661468,{10CBA7E0-1B19-4DDB-870C-7D2749BD5EC1},,,,
-83.075141253116684,39.97457633834243,5789583,773247,2822 FISHER RD Unit A,On Site Auto Services,Retail - Services,,Yes,No,,{8AE06170-EA9F-49EE-8758-E11BE26A6027},,,,
-83.068755654761731,39.944673424926002,5789584,529527,2622 SULLIVANT AVE,Hilltop Worship Center,Public Places - House of Worship,,Yes,No,,{B7E6FFA2-7B96-4292-A3E6-F444F8B96ADA},,,,
-83.092572421148915,39.957938484852697,5789585,1011356,184 N WILSON RD,Universal Tax Service,Retail - Services,,Yes,No,,{679BD210-4640-455B-A4FD-3B32E2098388},,,,
-83.120963303020375,39.967383449351658,5789586,702975,4499 FISHER RD,IBM,Industrial - Warehouse,,Yes,No,,{77C707CA-41F3-4D72-9BFA-2224302C9142},,,,
-83.023974663288541,40.065224705570181,5789587,1280428,165 GRACELAND BLVD,Office Max,Retail - Commercial/Retail,,Yes,No,,{FB0A6337-D196-4CC0-8B32-964F97028C1B},,,,
-82.995063040751674,40.094433425304508,5789588,973938,6281 BUSCH BLVD,Veritiv Express,Office - Corporate,,Yes,No,,{DAD09DC8-149D-48EE-9055-5EF19E542624},,,,
-82.961082633335479,40.009004199931077,5789589,705189,1779 E MAYNARD AVE,Duxberry Park Alternative Elementary School,Education - Elementary,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{7545D42C-5DE0-4AF3-A55E-A97BA20911AD},,,,
-83.063383019684338,39.983228254569262,5789590,665864,1392 DUBLIN RD,Association for the Developmentally Disabled,Office - Non-Profit,,Yes,No,,{AF7A3C11-7023-499F-95BD-6CDE288F8F40},,,,
-82.947714601010318,40.083928524285533,5789591,504836,2661 E DUBLIN-GRANVILLE RD,Scott's Complete Car Care,Retail - Services,,Yes,No,,{FE5EC1EB-345B-456C-8C55-4CB6178CE769},,,,
-82.956545511077152,39.948854249226891,5789592,402095,1535 E LIVINGSTON AVE,Brothers Drive-Thru,Retail - Commercial/Retail,,Yes,No,,{423EDDAF-1B68-49AA-B9A2-8F30ABC1A415},,,,
-82.95554598349743,40.048217877927442,5789593,923495,3881 CLEVELAND AVE,La Michoacana,Retail - Specialty Food,,Yes,No,6144757785,{8D12D0F6-A64B-4DBC-A1E6-95215022FCE8},,,,
-83.023286910421362,40.131547690863385,5789594,686173,165 HIGHBLUFFS BLVD,Worthington Christian Village,Group Quarters - Assisted Living,,Yes,No,,{5B4BE98C-4227-4161-ABEB-166DA2D8162F},,,,
-83.150727856270649,39.993889083601509,5789595,1208502,5253 NIKE STATION WAY,Petland,Retail - Commercial/Retail,,Yes,No,,{4D4DF58E-13C0-4543-95E3-C34421AE8E20},,,,
-83.018528930467781,40.075879909070828,5789596,545835,5540 N HIGH ST,Family Video,Retail - Services,,Yes,No,,{6CFB9113-8B22-4706-8FBA-927F81B1D327},,,,
-83.13823684962901,39.916322691508178,5789597,508503,1776 LONE EAGLE ST,American LED-Gible,Retail - Commercial/Retail,,Yes,No,,{51C7EEED-A9AD-46C4-85C4-8FEF5910DF06},,,,
-83.090681644646537,39.957086021407875,5789598,1241626,134 N WILSON RD,Academia STNA,Education - Other,,Yes,No,,{C05F51D6-BE17-4365-96E5-9A0743E8AA80},,,,
-82.967248398606642,39.893437242946177,5789599,69376,3204 LOCKBOURNE RD,B & G Motors ,Retail - Commercial/Retail,,Yes,No,,{FB99BA0B-D6DC-4C86-96A5-26C8A04DC8DD},,,,
-83.120628134220865,39.985784397453799,5789600,649041,4419 EQUITY DR,D+S Distribution ,Industrial - Warehouse,,Yes,No,,{09EBEFC3-C80B-4E6B-9176-AB052470443D},,,,
-83.039874490218139,39.988442014727205,5789601,1234161,1257 W 5TH AVE,Penn Station,Retail - Restaurant,,Yes,No,,{2872C226-FAD3-4103-B554-35891151EF41},,,,
-82.951922463964479,40.083533632456586,5789602,1254700,5565 CLEVELAND AVE,Silwadi Bakery,Retail - Restaurant,Restaurant DB,Yes,No,,{876CFFC0-A8C8-48BE-B488-34F8D903CE54},,,,
-82.996087894765907,39.943899649175911,5789603,484741,31 E WHITTIER ST,Karen E. Hamilton Law Office,Office - Corporate,,Yes,No,,{D3042D7B-F5C5-47D4-ACAE-316F11AAFEED},,,,
-82.822945810791069,39.907604561761019,5789604,1176885,3612 GENDER RD,Great Clips,Retail - Services,,Yes,No,,{56BAAB43-5395-4FDA-9E5E-A99B159AB14E},,,,
-82.987714182315855,40.117794262316771,5789605,1231514,1101 WORTHINGTON WOODS BLVD,Worthington Laundry & Dry Cleaner,Retail - Services,,Yes,No,,{9C6779F1-34C1-426D-B6C2-C568F902A60A},,,,
-82.999670640252234,39.946648868274217,5789606,645146,743 S FRONT ST,Sam Wiener Co ,Office - Corporate,,Yes,No,,{E77070A4-FCEE-4CC2-8446-C0E70814844F},,,,
-83.003067381652784,40.11684757341898,5789607,110861,500 SCHERERS CT,Street Maintenance Operations - North Outpost ,Government - City,,Yes,No,,{D1AAC425-10BD-4063-AD0F-9DE14A1377C2},,,,
-83.12322618253387,40.009818615523741,5789608,1300812,2773 WESTBELT DR,American Diesel Training Centers,Education - Vocational,CHAN1707006,Yes,No,,{FCDFB283-8F5F-4C9B-BDFF-61B70E9DA021},,,,
-83.085580796961608,39.954583246750339,5789609,405257,3192 W BROAD ST,Cottman Transmission and Total Auto Care,Retail - Services,,Yes,No,,{6FF1A160-C1D2-411B-8DB5-6A3A8625ACED},,,,
-83.069931294807205,39.954948555022121,5789610,686010,2607 W BROAD ST,Mag City Tires,Retail - Services,,Yes,No,614-745-0806,{C8A21333-EC5E-48FA-86A6-AE1E65953B76},,,,
-82.952765062113997,40.100470084338674,5789611,667095,1377 COMMUNITY PARK DR,Amvets Post 89,Public Places - Other,,Yes,No,6147764552,{04D7C0C7-A644-44C6-B7C9-20A85628B5D6},,,,
-83.037549109690488,39.988175424177506,5789612,134482,1177 W 5TH AVE,John Quint Treboni,Retail - Services,,Yes,No,,{984C39A5-2693-4962-BF18-E0BB0C7607EE},,,,
-82.964530507030872,39.91499269145266,5789613,523043,2440 LOCKBOURNE RD,Skinner Diesel Service,Retail - Services,,Yes,No,,{577E438A-6A10-4EF1-B78F-59D26CC405D1},,,,
-83.033802460451383,39.958072325370033,5789614,464036,1245 W BROAD ST,West Broad Missionary Chapel,Public Places - House of Worship,,Yes,No,,{D98072B5-9A66-4978-9156-56A3A8C9995A},,,,
-83.011124778382438,40.000481473790089,5789615,1298359,108 OVAL DR N,Hayes Hall,Education - College/University,OSU,Yes,No,,{EE63FF5D-E2AB-4410-B9C3-9456C1975FB4},,,,
-83.092345428099392,40.062033423725083,5789616,1241710,4608 SAWMILL RD,Capital Investors Advisory,Office - Corporate,,Yes,No,,{23508666-DB68-4DAC-A427-FBF306A29DB2},,,,
-82.952581143735316,40.059146572189057,5789617,427897,4400 CLEVELAND AVE,CVS,Retail - Commercial/Retail,,Yes,No,,{3EB09327-8C2F-4E7C-86A8-9F624A46B275},,,,
-82.994564463027345,40.135542330141917,5789618,986824,451 LAZELLE RD,Lazelle Beer & Wine Drive Thru,Retail - Commercial/Retail,,Yes,No,,{8A3A072A-03F0-4809-B504-7BABFE018318},,,,
-82.998503408086705,39.89082678532106,5789619,1228241,3465 S HIGH ST,Planet Fitness,Retail - Fitness Center,,Yes,No,,{957D7312-484C-4E7C-A286-5F821839A338},,,,
-82.892143595741956,39.990171899771454,5789620,1235482,4130 E 5TH AVE,Odyssey Aviation Flight Instruction,Education - Other,,Yes,No,,{9C7D7AE6-6E55-498E-87CC-81ECEC24C70C},,,,
-83.008173197257378,39.987076431061553,5789621,1232855,95 W 5TH AVE,Shining Light Bible Mission Church,Public Places - House of Worship,,Yes,No,,{0866B73B-50A6-48DC-B187-C59334D13C5D},,,,
-83.101415089956305,39.942613588400405,5789622,766761,3858 SULLIVANT AVE,Minelli's Pizza,Retail - Restaurant,,Yes,No,,{813A3331-137F-4176-A960-2D10A942B88B},,,,
-83.005589403513298,39.981682345261078,5789623,630775,37 W 2ND AVE,Electrical Workers Credit Union,Office - Bank,,Yes,No,,{59468669-6750-4AE3-9558-F3AAC5D42AE6},,,,
-82.996532840990383,39.962889801229984,5789624,766800,152 E BROAD ST,Credit Union of Ohio,Office - Bank,,Yes,No,,{F0D2BBFF-5C38-417A-AD80-728E50D70228},,,,
-83.038730076936133,40.062673009960925,5789625,685647,733 BETHEL RD,Key Bank,Office - Bank,,Yes,No,,{E4A80BB0-284F-40C6-B5D3-9A5AC1E1B5A6},,,,
-83.016460431394975,39.994611522909807,5789626,1298382,338 W 10TH AVE,Fry Hall,Education - College/University,OSU,Yes,No,,{9EECFE89-52F7-47E5-9523-B806452AB74A},,,,
-82.863957475878834,40.059501878559445,5789627,1174537,5079 N HAMILTON RD,Domino's Pizza,Retail - Restaurant,,Yes,No,6144712222,{3AF20D4C-42A4-4827-B6FA-DD0795408376},,,,
-82.996852835677032,40.086322453218457,5789628,622461,5922 SINCLAIR RD,Jonathan Teets Creative,Office - Corporate,,Yes,No,,{15515D9D-96B4-43BF-A0EE-BC8B42F25324},,,,
-83.105923557751566,39.942562225231008,5789629,1316031,4000 SULLIVANT AVE,First Impressions Collision,Retail - Services,,Yes,No,,{C3B0512B-7D25-4C98-A1E0-FC7E4FC07FF6},,,,
-83.072301016090222,39.968514806682514,5789630,620999,670 HARRISON DR,Hotsy Equipment Company,Office - Corporate,,Yes,No,,{59C90DA2-395A-49DB-B0E1-34F392D83C78},,,,
-82.962463637751881,39.963363185610667,5789631,528009,1395 FAIR AVE,A+ Arts Academy,Education - Other,,Yes,No,,{B20B60E3-321C-4054-94D0-9747028981B2},https://oeds.ode.state.oh.us/OrgOverview/index/22388,,,
-83.038052492190772,39.98865901360012,5789632,1234142,1188 W 5TH AVE,5th Ave Chiropractic,Medical - Other,,Yes,No,,{AA962465-C909-4CA7-BB5B-820C2E3041ED},,,,
-82.946906101698616,40.087681351443379,5789633,1241433,5737 EMPORIUM SQ,Ollie's Bargain Outlet,Retail - Commercial/Retail,,Yes,No,,{05D7A1D5-280C-4537-8863-3EE4BD20532D},,,,
-82.998876257965094,40.032746110550598,5789634,605745,609 OAKLAND PARK AVE,CrossFit Clintonville,Retail - Fitness Center,,Yes,No,,{FCAE6FAA-F9AB-4C78-B35F-29259E9FB9D2},,,,
-83.080400138211246,39.954438785376809,5789635,582849,2997 W BROAD ST,VIP Realty ,Office - Corporate,,Yes,No,,{DA36B7E8-5BF5-40F2-9CDA-DF99A5C77815},,,,
-82.999984938189698,39.987858277670441,5789636,1236721,1219 N 4TH ST,COSR ,Office - Corporate,,Yes,No,,{EEBB5751-3B68-4E3B-A7E3-00F2DD0E9185},,,,
-82.950697640553216,39.957273475696923,5789637,563450,1805 E MAIN ST,Kidney Center Columbus East,Medical - Other,,Yes,No,,{399EC43A-C5FE-439E-85F5-96DE7314F376},,,,
-83.016217050778195,39.960165983737767,5789638,506593,581 W BROAD ST,The Big Bike Shop,Retail - Commercial/Retail,,Yes,No,,{364C6B4C-5BBD-4A4C-BD15-C3E75C46179B},,,,
-82.973812391988758,39.957668311101742,5789639,481376,955 E MAIN ST,Metro PCS,Retail - Commercial/Retail,,Yes,No,,{5F8E64CD-38FC-4558-9600-7C22EC4817F4},,,,
-82.979102599091959,39.924034493423854,5789640,1240696,1900 FEDERAL PKWY,Patio Room Factory,Retail - Commercial/Retail,,Yes,No,,{9A915FCB-68A6-42E7-8F1A-FAB49FDA071C},,,,
-83.089502683602177,40.112035664007593,5789641,579754,2777 BILLINGSLEY RD,Taco Bell,Retail - Restaurant,,Yes,No,,{266C9C3A-E845-48BD-93C7-197FEE9FE5DD},,,,
-83.075439541978369,39.972876127448735,5789642,1180884,2853 FISHER RD,Sprinkler Doctor,Office - Corporate,,Yes,No,,{1C5FEBBB-9EFE-43CC-ADE7-C359EAB03B1E},,,,
-82.913304515947615,40.049933886400069,5789643,1251478,4040 EASTON STATION Unit 105,Texas de Brazil,Retail - Restaurant,,Yes,No,,{3AFCA69F-4154-4E18-814B-E9ABBB5F63E1},,,,
-83.042936345998569,39.944128672562854,5789644,480642,1690 W MOUND ST,Mound Street Market,Retail - Commercial/Retail,,Yes,No,,{208118C2-33A2-4069-AE2A-D8DFA7DCD16A},,,,
-83.011057448534871,40.014331547277052,5789645,466363,2556 N HIGH ST,Rally's,Retail - Restaurant,,Yes,No,,{B15717B1-C760-4A4F-9227-91E1D96E48AA},,,,
-83.025553923726463,40.066422079722308,5789646,1179995,226 GRACELAND BLVD,Davita Dialysis Center,Medical - Other,,Yes,No,614-544-6741,{1740E9F5-C798-48FE-BA35-CDD839F182E6},,,,
-82.991706790044091,39.967397762783769,5789647,630148,192 N GRANT AVE,CSCC - 192 N Grant Ave,Education - College/University,,Yes,No,,{7E3F13CA-46BD-47A2-BD5B-E343E45ACBBD},http://www.cscc.edu/about/columbus/pdf/map.pdf,,,
-83.014099002186541,39.95595865816248,5789648,627403,532 W RICH ST,Environmental Remediation Contractor,Office - Corporate,,Yes,No,,{5EEFB497-9747-4F80-87AB-7C29FC363DB8},,,,
-82.998569654427016,39.950285459235239,5789649,545877,577 S HIGH ST,Security First ,Office - Corporate,,Yes,No,,{E3399C0C-36F7-4C8B-85C7-CD94393179F1},,,,
-83.001423930581552,39.965223634350032,5789650,521287,141 N HIGH ST,Deli Boys,Retail - Restaurant,Restaurant DB,Yes,No,,{BB45B04E-1EF9-4854-903C-64BB77ADB86F},,,,
-82.854149397344869,39.91986917549535,5789651,710452,5175 REFUGEE RD,Independence High School,Education - High,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{62E0D444-DB92-4CDC-8B28-2F6071021DE7},,,,
-82.863963529215127,40.059450638326574,5789652,1171456,5077 N HAMILTON RD,Glow Nail Bar,Retail - Commercial/Retail,,Yes,No,,{DCCBAE4B-C254-49C4-808F-905F54A02AE6},,,,
-82.964496565412873,40.017176741759172,5789653,486419,1718 MYRTLE AVE,Victory Deliverance Church,Public Places - House of Worship,,Yes,No,,{728C4DEF-AC6E-4E9E-ACDB-CD1E102549FF},,,,
-83.007928059768133,40.000696201902322,5789654,848410,1880 N HIGH ST,Too's Spirits Under High,Retail - Restaurant,,Yes,No,,{833496AD-850B-4277-967C-23A5F432B778},,,,
-82.830841547348172,39.925531976179279,5789655,607058,2750 BRICE RD,Firestone Complete Auto Care,Retail - Services,,Yes,No,,{0E68F383-A4B7-4CEE-B677-DE049C89D8C5},,,,
-82.869534061599012,39.931172933660392,5789656,622651,4740 GROVES RD,Realm Logistics,Transportation - Other,,Yes,No,,{9F80302C-807B-46E3-B1C8-2E6A3EF0F65F},,,,
-82.86865286250611,39.98775672091903,5789657,428616,500 HAMILTON RD,Creative Palette,Retail - Commercial/Retail,,Yes,No,,{AFE9A4B0-B6B4-4BE7-9D66-4B18E3E1C1A9},,,,
-82.911517493786235,40.060044208961109,5789658,521339,3950 MORSE RD,Sam's Club,Retail - Department Store,,Yes,No,,{16BA2FED-51A6-466F-8F90-D6D40E1B18FD},,,,
-83.01104417114847,39.974282598278272,5789659,170476,645 NEIL AVE,Thurber Towers,Group Quarters - Assisted Living,,Yes,No,,{D8683F09-B793-4D5E-AB89-E16F60C82C46},,,,
-82.848670039238485,40.060597730876339,5789660,1323829,6400 PRESERVE CROSSING BLVD S,The Goat,Retail - Restaurant,Restaurant DB,Yes,No,,{47808DDB-95E3-42B7-901A-AF20AB9AA449},,,,
-82.96813436545844,40.058426819906906,5789661,922944,1894 FOUNTAIN SQUARE CT,ODNR - GIS ,Government - State,,Yes,No,,{DAE1AE4A-4A85-4CD1-9B76-A4A8E7CF04EE},,,,
-82.965212790613251,40.019098244565498,5789662,519884,2535 CLEVELAND AVE,Masjid As-Sahaba Mosque,Public Places - House of Worship,,Yes,No,,{33A60A12-0942-40EE-8EF1-601291A2D225},,,,
-83.113436419090604,39.938013469632565,5789663,1240493,735 GEORGESVILLE RD,Delmonte Tax & Business Services,Office - Corporate,,Yes,No,,{9B4262A7-10DB-447F-88A6-B0EE3C92F9D8},,,,
-83.062005162841189,39.96895636491341,5789664,489664,2225 MCKINLEY AVE,Edison Equipment ,Retail - Services,,Yes,No,,{0968C72D-1E99-41C6-B1B5-E9519FF0B4E9},,,,
-83.005246448761568,39.98660439008529,5789665,97440,1188 N HIGH ST,Waxxpot,Retail - Services,,Yes,No,,{1D34B328-4875-4B1C-A163-1B7848C3C27B},,,,
-83.120182649103725,39.921806785752189,5789666,486653,1620 GEORGESVILLE SQUARE DR,Fiesta Mariachi,Retail - Restaurant,,Yes,No,6148510795,{310D56F3-90E3-457A-BFD1-839451992E24},,,,
-82.972991436236271,39.973721444146122,5789667,703412,400 N 20TH ST,R F Hairston Early Learning CTR,Education - Daycare,"ODJFS 406487
",Yes,No,,{986D1CD6-DD6B-4C1F-B10C-E241DD6501EB},,,,
-82.987234342247149,39.944322075440951,5789668,468561,361 E WHITTIER ST,Hey Hey Bar & Grill,Retail - Restaurant,,Yes,No,,{DF26A55C-6051-428E-AC79-26B2BDB17976},,,,
-83.104976499860769,39.96866111829123,5789669,6244,3900 FISHER RD,Mak Magi,Industrial - Manufacturing,,Yes,No,,{534E4FB5-EA03-4E5C-B411-FCE7D071B107},,,,
-82.999173123459187,39.967758803357825,5789670,404707,253 N 3RD ST,Bernard Electric Supply Company,Retail - Services,,Yes,No,,{FA138F14-6CF7-4C72-86D1-5A417821A281},,,,
-83.034050814226916,39.969287812590608,5789671,1324739,910 DUBLIN RD,Posh Nosh,Retail - Restaurant,Restaurant DB,Yes,No,,{15C1EA4A-5C80-4FB6-8119-96E6983773F8},,,,
-82.981080290498781,39.963024801930885,5789672,481887,723 OAK ST,The Gittes Law Group,Office - Corporate,,Yes,No,,{C132C6CA-52B9-48A6-87A3-495CBBEDACD2},,,,
-82.965060452821817,40.020874945881594,5789673,601778,2623 CLEVELAND AVE,Grace Group Automotive,Retail - Commercial/Retail,,Yes,No,,{B33F10FC-732E-4939-8438-8D1969E02F08},,,,
-82.954873828682963,39.933138024542565,5789674,691367,1646 FAIRWOOD AVE,H & E Machine Company,Industrial - Manufacturing,,Yes,No,,{FCB3766A-FD09-4926-B55B-428CAE1AADEC},,,,
-82.966333464042577,40.059454735744254,5789675,1282615,1967 MORSE RD,Triad Staffing,Retail - Services,,Yes,No,,{9EC4CFAB-28C2-4FE1-B980-05C8FEEB8A5F},,,,
-82.9153537691531,40.05397780170032,5789676,1238221,4215 THE STRAND,Madewel Clothing,Retail - Commercial/Retail,,Yes,No,,{348F1F43-05A4-4743-989E-9542187E02BB},,,,
-83.040989703153883,40.05968419550976,5789677,706749,810 JASONWAY AVE,OhioHealth Imaging,Medical - Other,,Yes,No,,{C7931CF8-5E65-46E0-B5D5-B769E4835AC6},,,,
-82.983735259557903,40.067663994249664,5789678,467068,1300 URBAN DR,St Anthony Parish School,Education - Elementary,,Yes,No,,{7C1FFFB2-21AD-42E5-B1C1-557CEE7621D3},,,,
-83.00809356704913,40.001071613697412,5789679,541039,1898 N HIGH ST,Buck-i-Cell & More,Retail - Commercial/Retail,,Yes,No,,{E23C0C6D-2CC5-464D-A97C-F9B53025EE17},,,,
-83.098270766087865,39.969700239689942,5789680,404670,3550 ENTERPRISE AVE,BP,Retail - Gas Station,,Yes,No,,{E9204549-2699-4776-B9FC-1B201E7A8E65},,,,
-83.142370303634195,39.940491628286622,5789681,508066,550 NORTON RD,Norton Road Drive Thru,Retail - Commercial/Retail,,Yes,No,,{81FE62B4-667D-4BC3-B365-A5D07F312ACE},,,,
-82.920744387928707,39.957025250916026,5789682,589428,2910 E MAIN ST,Subway,Retail - Restaurant,Restaurant DB,Yes,No,6142361782,{64763DF8-5697-4669-A3DC-B02F3A1AAC1F},,,,
-82.922842691712987,39.961314223251918,5789683,1282930,2865 FAIR AVE,St Catharine School,Education - Middle,Restaurant DB,Yes,No,,{55524810-22A1-4ED2-97CD-67AB27D6A385},,,,
-83.071624848404781,39.943572371922421,5789684,131278,2737 1/2 SULLIVANT AVE,Pat's Barber & Styling,Retail - Services,,Yes,No,,{56BD1A32-888D-4142-AD04-8B43747A82FD},,,,
-83.000133289725412,40.054553419209007,5789685,660501,4400 INDIANOLA AVE,Community Gold Buyers & Estate Jewelry,Retail - Commercial/Retail,,Yes,No,,{373C3186-E43A-4216-A00A-5A27C03EC5E1},,,,
-83.107024045891222,39.952689873750508,5789686,1228228,3947 W BROAD ST,Kabob Grill,Retail - Restaurant,,Yes,No,6142722777,{D47454B2-78CC-43F6-BED4-9A18257D43A3},,,,
